,1028,1093,1161,1163,1169,1170,1193,1197,1198,1199,1202,1212,1213,1214,1219,1220,1221,1232,1233,1240,1247,1264,1279,1289,1297,1304,1306,1307,1308,1309,1323,1371,1380,1381,1392,1393,1398,1399,1400,1429,1436,1444,1457,1465,1488,1492,1501,1512,1531,1537,1544,1554,1555,1568,1577,1580,1582,1620,1623,1624,1630,1634,1635,1641,1647,1650,1660,1694,1697,1722,1729,1745,1754,1760,1761,1776,1785,1795,1801,1805,1807,1829,1839,1869,1909,1926,1946,1989,1999,2033,2044,2063,2066,2084,2129,2149,2154,2170,2177,2180,2218,2232,2238,2489,2497
0,0.052381701801568564,0.1871215360718247,0.008555985497796298,0.20491664424856684,0.04377670061155132,0.03621261445297169,0.09865231823653614,0.0063699235269555725,0.04481939836906336,0.035125997338588684,0.21450817942063435,0.07421821367074102,0.0967160134249166,0.06638287064682076,0.0728840033917843,0.15815547522322157,0.04566344810963307,0.01615794552315405,0.1535310568346049,0.08855569402451423,0.08916068037918728,0.24326925292285229,0.11008519509380589,0.24207292799713684,0.7714400980504748,0.11155501325830174,0.0797035366144192,0.12368229592558964,0.12160986693156821,0.07599903580862374,0.04296019963028295,0.11249100485640029,0.17067332619576078,0.1220311954899803,0.5317517606079275,0.066699025588044,0.14553595669801983,0.09755147755611829,0.17319555044950286,0.10152735453848381,0.03021611123938793,0.1297599755609118,0.11569680517639294,0.17121787149488576,0.508888059515721,0.32501733282412865,0.2184958068081404,0.14836439641256208,0.1549529920526068,0.16402144138175265,0.30648369320810764,0.09217664466902178,0.12816096824033296,0.20485317658960575,0.18693296826253636,0.208362253665149,0.05800839342563888,0.09142061876913586,0.2311694215143902,0.12287575479968017,0.19644136685194888,0.18519378628360733,0.2688007753627232,0.17782485659453917,0.21481681224204127,0.1309935925457763,0.27123880999234584,0.23759559236010963,0.18033957416575108,0.2136281429885921,0.11978567532464635,0.2529535562273269,0.2583094433048422,0.13604293241119955,0.16377774626178226,0.20983102693944336,0.2552112729053102,0.10162840802275483,0.29764901879315137,0.17180720759619456,0.21161931140785528,0.30944694913159143,0.19576743608834676,0.1881480693996733,0.2475218437965601,0.328214540996119,0.3857577521501508,0.16458393995253848,0.2831115380399654,0.348432318414759,0.22473091375110163,0.20697743045415473,0.24240223213161047,0.23648648214516027,0.37083463750281975,0.24722673781038695,0.1352616865522787,0.19101548483131012,0.34481348458324645,0.3731619177055298,0.3008334933680052,0.2313039057663328,0.434866591079164,0.5543645560339672,0.44817701738668786
1,0.042926509535160744,0.13650605797568405,0.03932885388706552,0.11633088426579088,0.03560581197265983,0.02327872032528627,0.08229899927359412,0.06806122044402549,0.033977019984444114,0.11240036883658495,0.13080960290210372,0.05783902634720971,0.13289010289743444,0.04170302070713629,0.14270732680833592,0.1374735828153628,0.06924356220960153,0.5130343990025856,0.27242558584040294,0.00438993971812776,0.04864772335676678,0.14869763198117794,0.14286230084114987,0.15656858176634897,0.13910782954484088,0.11481964151437693,0.11540610072575268,0.10707925545929697,0.10290943202198873,0.07727380704700616,0.09494560370997385,0.14108619294860003,0.20942813623528536,0.4016733257071758,0.09693970662383182,0.1276453903586325,0.1411472344792377,0.35724766838508937,0.1479426531674913,0.08491973941963724,0.08934626769083215,0.09848549151493116,0.04906987766332886,0.252121382978323,0.08095347220121114,0.13371338145419837,0.3348122960875753,0.09529868982270892,0.3141899058927274,0.15889985233225176,0.15033163785530598,0.19167359473933115,0.04693537543620684,0.23192676783947686,0.17890078565537573,0.13147478634542778,0.11988473630918799,0.14423903116512107,0.20014293431043972,0.2610619999177019,0.16427039531185766,0.27660397774658674,0.167086668342749,0.18046092889016033,0.14558828034051816,0.24364338041457811,0.305213867977295,0.21590098499811186,0.27532115291984466,0.2088873713719469,0.22045568819213032,0.2387226308844686,0.14450297449864632,0.12510334512491983,0.09478121082773723,0.24071468584984373,0.1598487544725563,0.15361070801573296,0.2087265160902818,0.06974760714855195,0.14525645083008115,0.2006114079831129,0.31980306110222123,0.11173967838738816,0.22071152980079925,0.19183051926734776,0.1542553701263987,0.37029072248242023,0.5563831253788959,0.24336258243857886,0.32180783898301396,0.30358833645139394,0.30415404398158846,0.20186428679851134,0.314447461722215,0.4464939620835554,0.402982734172812,0.26540163304234743,0.22818812766578944,0.16293150577166945,0.4314366877604137,0.43468981440738225,0.12550874380406699,0.3196536699771009,0.25370251311522335
